,instance,benchmark_name,class,width,ubound,abs_improvement,rel_improvement,solved,time,solver,solver_config,index,run,solver_version,wall,machine,stderr,error,solver_args,full_path,error_str
2306,blockmap_05_02-0002.edge,networks,atmost1000,17.0,18.0,1,0.0588,1.0,42.5232,tw-limprovement,jdrasil-b125-n1,2306,1,1.0,41.8536,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/blockmap_05_02-0002.edge/run1,
2301,blockmap_05_02-0003.edge,networks,atmost1000,17.0,18.0,1,0.0588,1.0,38.4452,tw-limprovement,jdrasil-b125-n1,2301,1,1.0,37.6566,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/blockmap_05_02-0003.edge/run1,
2391,blockmap_05_02-0004.edge,networks,atmost1000,17.0,18.0,1,0.0588,1.0,40.0022,tw-limprovement,jdrasil-b125-n1,2391,1,1.0,39.1183,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/blockmap_05_02-0004.edge/run1,
2394,blockmap_05_02-0005.edge,networks,atmost1000,17.0,18.0,1,0.0588,1.0,34.7392,tw-limprovement,jdrasil-b125-n1,2394,1,1.0,33.8756,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/blockmap_05_02-0005.edge/run1,
2329,blockmap_05_02-0006.edge,networks,atmost1000,17.0,18.0,1,0.0588,1.0,38.2985,tw-limprovement,jdrasil-b125-n1,2329,1,1.0,37.4307,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/blockmap_05_02-0006.edge/run1,
2292,blockmap_05_02-0007.edge,networks,atmost1000,17.0,18.0,1,0.0588,1.0,41.2283,tw-limprovement,jdrasil-b125-n1,2292,1,1.0,40.4537,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/blockmap_05_02-0007.edge/run1,
2341,blockmap_05_02-0008.edge,networks,atmost1000,17.0,18.0,1,0.0588,1.0,38.0275,tw-limprovement,jdrasil-b125-n1,2341,1,1.0,37.1395,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/blockmap_05_02-0008.edge/run1,
2410,blockmap_05_02-0009.edge,networks,atmost1000,17.0,18.0,1,0.0588,1.0,37.1927,tw-limprovement,jdrasil-b125-n1,2410,1,1.0,36.3545,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/blockmap_05_02-0009.edge/run1,
2314,blockmap_05_02-0010.edge,networks,atmost1000,17.0,18.0,1,0.0588,1.0,47.8695,tw-limprovement,jdrasil-b125-n1,2314,1,1.0,47.0815,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/blockmap_05_02-0010.edge/run1,
2443,blockmap_05_02-0011.edge,networks,atmost1000,17.0,18.0,1,0.0588,1.0,56.942,tw-limprovement,jdrasil-b125-n1,2443,1,1.0,56.2707,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/blockmap_05_02-0011.edge/run1,
2419,blockmap_05_02-0012.edge,networks,atmost1000,17.0,18.0,1,0.0588,1.0,89.2295,tw-limprovement,jdrasil-b125-n1,2419,1,1.0,88.3361,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/blockmap_05_02-0012.edge/run1,
2411,blockmap_05_02-0013.edge,networks,atmost1000,17.0,18.0,1,0.0588,1.0,39.0672,tw-limprovement,jdrasil-b125-n1,2411,1,1.0,38.2542,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/blockmap_05_02-0013.edge/run1,
2332,blockmap_05_02-0014.edge,networks,atmost1000,17.0,18.0,1,0.0588,1.0,37.2604,tw-limprovement,jdrasil-b125-n1,2332,1,1.0,36.3671,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/blockmap_05_02-0014.edge/run1,
2420,blockmap_05_02-0015.edge,networks,atmost1000,17.0,18.0,1,0.0588,1.0,40.7884,tw-limprovement,jdrasil-b125-n1,2420,1,1.0,39.9306,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/blockmap_05_02-0015.edge/run1,
2369,c1908.isc.cnf.edge,networks,atmost1000,39.0,42.0,3,0.0769,1.0,2945.27,tw-limprovement,jdrasil-b125-n1,2369,1,1.0,2944.3653,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/c1908.isc.cnf.edge/run1,
2350,linkage_19.edge,networks,atmost1000,23.0,25.0,2,0.087,1.0,61.7383,tw-limprovement,jdrasil-b125-n1,2350,1,1.0,60.8775,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/linkage_19.edge/run1,
2299,linkage_22.edge,networks,atmost1000,24.0,27.0,3,0.125,1.0,51.7306,tw-limprovement,jdrasil-b125-n1,2299,1,1.0,50.8021,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/linkage_22.edge/run1,
2337,linkage_27.edge,networks,atmost1000,23.0,26.0,3,0.1304,1.0,285.582,tw-limprovement,jdrasil-b125-n1,2337,1,1.0,284.6681,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/linkage_27.edge/run1,
2343,log-1.cnf.edge,networks,atmost1000,46.0,48.0,2,0.0435,1.0,1280.27,tw-limprovement,jdrasil-b125-n1,2343,1,1.0,1279.4207,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/log-1.cnf.edge/run1,
2312,logistics.a.cnf.edge,networks,atmost1000,149.0,149.0,0,0.0,1.0,68.5752,tw-limprovement,jdrasil-b125-n1,2312,1,1.0,67.8113,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/logistics.a.cnf.edge/run1,
2458,logistics.b.cnf.edge,networks,atmost1000,,,0,0.0,,16.153,tw-limprovement,jdrasil-b125-n1,2458,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/logistics.b.cnf.edge/run1,
2405,or_chain_1.fg.edge,networks,atmost1000,,,0,0.0,,7200.11,tw-limprovement,jdrasil-b125-n1,2405,0,1.0,0.0,cobra,,33,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_1.fg.edge/run1,
2432,or_chain_102.fg.edge,networks,atmost1000,,,0,0.0,,3515.36,tw-limprovement,jdrasil-b125-n1,2432,0,1.0,0.0,cobra,,32,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_102.fg.edge/run1,
2463,or_chain_103.fg.edge,networks,atmost1000,32.0,34.0,2,0.0625,1.0,122.328,tw-limprovement,jdrasil-b125-n1,2463,1,1.0,121.481,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_103.fg.edge/run1,
12444,or_chain_104.fg.edge,networks,atmost1000,39.0,47.0,8,0.2051,1.0,163.608,tw-limprovement,jdrasil-b75t1800-n1,12444,1,1.0,162.2055,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_104.fg.edge/run1,
2370,or_chain_106.fg.edge,networks,atmost1000,,,0,0.0,,7200.12,tw-limprovement,jdrasil-b125-n1,2370,0,1.0,0.0,cobra,,33,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_106.fg.edge/run1,
12355,or_chain_107.fg.edge,networks,atmost1000,29.0,34.0,5,0.1724,1.0,290.361,tw-limprovement,jdrasil-b75t1800-n1,12355,1,1.0,289.4881,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_107.fg.edge/run1,
2358,or_chain_11.fg.edge,networks,atmost1000,54.0,66.0,12,0.2222,1.0,456.58,tw-limprovement,jdrasil-b125-n1,2358,1,1.0,455.7075,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_11.fg.edge/run1,
22423,or_chain_114.fg.edge,networks,atmost1000,32.0,38.0,6,0.1875,1.0,92.6649,tw-limprovement,jdrasil-b75-n1,22423,1,1.0,92.0069,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost1000/or_chain_114.fg.edge/run1,
10244,or_chain_118.fg.edge,networks,atmost1000,45.0,55.0,10,0.2222,1.0,201.66,tw-limprovement,tcs-b100-n1,10244,1,1.0,201.0093,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost1000/or_chain_118.fg.edge/run1,
2348,or_chain_123.fg.edge,networks,atmost1000,34.0,43.0,9,0.2647,1.0,1290.95,tw-limprovement,jdrasil-b125-n1,2348,1,1.0,1290.0773,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_123.fg.edge/run1,
2357,or_chain_125.fg.edge,networks,atmost1000,37.0,48.0,11,0.2973,1.0,1663.39,tw-limprovement,jdrasil-b125-n1,2357,1,1.0,1662.56,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_125.fg.edge/run1,
2406,or_chain_126.fg.edge,networks,atmost1000,,,0,0.0,,2856.23,tw-limprovement,jdrasil-b125-n1,2406,0,1.0,0.0,cobra,,32,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_126.fg.edge/run1,
2387,or_chain_128.fg.edge,networks,atmost1000,,,0,0.0,,242.921,tw-limprovement,jdrasil-b125-n1,2387,0,1.0,0.0,cobra,,32,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_128.fg.edge/run1,
2427,or_chain_13.fg.edge,networks,atmost1000,,,0,0.0,,7200.11,tw-limprovement,jdrasil-b125-n1,2427,0,1.0,0.0,cobra,,33,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_13.fg.edge/run1,
10163,or_chain_131.fg.edge,networks,atmost1000,38.0,42.0,4,0.1053,1.0,425.906,tw-limprovement,tcs-b100-n1,10163,1,1.0,425.1778,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost1000/or_chain_131.fg.edge/run1,
2325,or_chain_132.fg.edge,networks,atmost1000,29.0,31.0,2,0.069,1.0,239.895,tw-limprovement,jdrasil-b125-n1,2325,1,1.0,239.048,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_132.fg.edge/run1,
6198,or_chain_136.fg.edge,networks,atmost1000,33.0,41.0,8,0.2424,1.0,1748.4,tw-limprovement,jdrasil-b150-n1,6198,1,1.0,1747.8162,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/or_chain_136.fg.edge/run1,
12456,or_chain_138.fg.edge,networks,atmost1000,27.0,30.0,3,0.1111,1.0,320.265,tw-limprovement,jdrasil-b75t1800-n1,12456,1,1.0,319.3823,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_138.fg.edge/run1,
2344,or_chain_139.fg.edge,networks,atmost1000,,,0,0.0,,6.8728,tw-limprovement,jdrasil-b125-n1,2344,0,1.0,0.0,cobra,,32,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_139.fg.edge/run1,
12334,or_chain_141.fg.edge,networks,atmost1000,29.0,35.0,6,0.2069,1.0,212.524,tw-limprovement,jdrasil-b75t1800-n1,12334,1,1.0,211.8462,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_141.fg.edge/run1,
6261,or_chain_142.fg.edge,networks,atmost1000,29.0,34.0,5,0.1724,1.0,1916.93,tw-limprovement,jdrasil-b150-n1,6261,1,1.0,1915.9725,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/or_chain_142.fg.edge/run1,
2309,or_chain_143.fg.edge,networks,atmost1000,38.0,47.0,9,0.2368,1.0,2297.45,tw-limprovement,jdrasil-b125-n1,2309,1,1.0,2296.752,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_143.fg.edge/run1,
2418,or_chain_149.fg.edge,networks,atmost1000,,,0,0.0,0.0,7200.11,tw-limprovement,jdrasil-b125-n1,2418,0,1.0,7199.2425,cobra,,1,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_149.fg.edge/run1,
2382,or_chain_15.fg.edge,networks,atmost1000,28.0,34.0,6,0.2143,1.0,1038.74,tw-limprovement,jdrasil-b125-n1,2382,1,1.0,1037.8314,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_15.fg.edge/run1,
12367,or_chain_150.fg.edge,networks,atmost1000,29.0,32.0,3,0.1034,1.0,1495.77,tw-limprovement,jdrasil-b75t1800-n1,12367,1,1.0,1494.8993,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_150.fg.edge/run1,
7525,or_chain_153.fg.edge,networks,atmost1000,28.0,29.0,1,0.0357,1.0,26.8491,tw-limprovement,jdrasil-b50-n1,7525,1,1.0,24.4957,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost1000/or_chain_153.fg.edge/run1,
2336,or_chain_155.fg.edge,networks,atmost1000,27.0,32.0,5,0.1852,1.0,1839.2,tw-limprovement,jdrasil-b125-n1,2336,1,1.0,1838.383,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_155.fg.edge/run1,
2347,or_chain_156.fg.edge,networks,atmost1000,36.0,45.0,9,0.25,1.0,394.203,tw-limprovement,jdrasil-b125-n1,2347,1,1.0,393.4552,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_156.fg.edge/run1,
2368,or_chain_158.fg.edge,networks,atmost1000,,,0,0.0,,7200.12,tw-limprovement,jdrasil-b125-n1,2368,0,1.0,0.0,cobra,,33,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_158.fg.edge/run1,
2396,or_chain_161.fg.edge,networks,atmost1000,23.0,30.0,7,0.3043,1.0,1057.87,tw-limprovement,jdrasil-b125-n1,2396,1,1.0,1057.0132,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_161.fg.edge/run1,
14329,or_chain_17.fg.edge,networks,atmost1000,17.0,20.0,3,0.1765,1.0,374.78,tw-limprovement,tcs-b125-n1,14329,1,1.0,374.0816,cobra,,0,-w 1800 -b 125 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost1000/or_chain_17.fg.edge/run1,
2375,or_chain_172.fg.edge,networks,atmost1000,29.0,37.0,8,0.2759,1.0,800.962,tw-limprovement,jdrasil-b125-n1,2375,1,1.0,800.0604,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_172.fg.edge/run1,
2461,or_chain_176.fg.edge,networks,atmost1000,9.0,9.0,0,0.0,1.0,14.3855,tw-limprovement,jdrasil-b125-n1,2461,1,1.0,13.4863,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_176.fg.edge/run1,
2311,or_chain_18.fg.edge,networks,atmost1000,9.0,10.0,1,0.1111,1.0,14.4274,tw-limprovement,jdrasil-b125-n1,2311,1,1.0,13.7018,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_18.fg.edge/run1,
10298,or_chain_181.fg.edge,networks,atmost1000,39.0,48.0,9,0.2308,1.0,434.509,tw-limprovement,tcs-b100-n1,10298,1,1.0,433.7706,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost1000/or_chain_181.fg.edge/run1,
10256,or_chain_189.fg.edge,networks,atmost1000,31.0,38.0,7,0.2258,1.0,6763.13,tw-limprovement,tcs-b100-n1,10256,1,1.0,6762.4075,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost1000/or_chain_189.fg.edge/run1,
2447,or_chain_19.fg.edge,networks,atmost1000,49.0,60.0,11,0.2245,1.0,1297.16,tw-limprovement,jdrasil-b125-n1,2447,1,1.0,1296.289,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_19.fg.edge/run1,
6158,or_chain_191.fg.edge,networks,atmost1000,36.0,41.0,5,0.1389,1.0,3613.75,tw-limprovement,jdrasil-b150-n1,6158,1,1.0,3612.8158,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/or_chain_191.fg.edge/run1,
10229,or_chain_193.fg.edge,networks,atmost1000,41.0,44.0,3,0.0732,1.0,50.3742,tw-limprovement,tcs-b100-n1,10229,1,1.0,49.6173,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost1000/or_chain_193.fg.edge/run1,
2331,or_chain_198.fg.edge,networks,atmost1000,26.0,32.0,6,0.2308,1.0,5568.43,tw-limprovement,jdrasil-b125-n1,2331,1,1.0,5567.6108,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_198.fg.edge/run1,
10248,or_chain_199.fg.edge,networks,atmost1000,34.0,35.0,1,0.0294,1.0,5733.36,tw-limprovement,tcs-b100-n1,10248,1,1.0,5732.7775,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost1000/or_chain_199.fg.edge/run1,
2373,or_chain_204.fg.edge,networks,atmost1000,,,0,0.0,,7200.11,tw-limprovement,jdrasil-b125-n1,2373,0,1.0,0.0,cobra,,33,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_204.fg.edge/run1,
2421,or_chain_206.fg.edge,networks,atmost1000,,,0,0.0,,7200.12,tw-limprovement,jdrasil-b125-n1,2421,0,1.0,0.0,cobra,,33,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_206.fg.edge/run1,
14370,or_chain_208.fg.edge,networks,atmost1000,44.0,45.0,1,0.0227,1.0,1502.39,tw-limprovement,tcs-b125-n1,14370,1,1.0,1501.7406,cobra,,0,-w 1800 -b 125 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost1000/or_chain_208.fg.edge/run1,
12335,or_chain_209.fg.edge,networks,atmost1000,25.0,30.0,5,0.2,1.0,864.902,tw-limprovement,jdrasil-b75t1800-n1,12335,1,1.0,864.3081,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_209.fg.edge/run1,
2320,or_chain_211.fg.edge,networks,atmost1000,30.0,35.0,5,0.1667,1.0,4006.96,tw-limprovement,jdrasil-b125-n1,2320,1,1.0,4006.037,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_211.fg.edge/run1,
12359,or_chain_212.fg.edge,networks,atmost1000,31.0,39.0,8,0.2581,1.0,289.238,tw-limprovement,jdrasil-b75t1800-n1,12359,1,1.0,288.6947,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_212.fg.edge/run1,
2305,or_chain_213.fg.edge,networks,atmost1000,36.0,43.0,7,0.1944,1.0,6368.49,tw-limprovement,jdrasil-b125-n1,2305,1,1.0,6367.6027,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_213.fg.edge/run1,
