,instance,benchmark_name,class,width,ubound,abs_improvement,rel_improvement,solved,time,solver,solver_config,index,run,solver_version,wall,machine,stderr,error,solver_args,full_path,error_str
2357,or_chain_125.fg.edge,networks,atmost1000,37.0,48.0,11,0.2973,1.0,1663.39,tw-limprovement,jdrasil-b125-n1,2357,1,1.0,1662.56,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_125.fg.edge/run1,
10163,or_chain_131.fg.edge,networks,atmost1000,38.0,42.0,4,0.1053,1.0,425.906,tw-limprovement,tcs-b100-n1,10163,1,1.0,425.1778,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost1000/or_chain_131.fg.edge/run1,
2325,or_chain_132.fg.edge,networks,atmost1000,29.0,31.0,2,0.069,1.0,239.895,tw-limprovement,jdrasil-b125-n1,2325,1,1.0,239.048,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_132.fg.edge/run1,
6198,or_chain_136.fg.edge,networks,atmost1000,33.0,41.0,8,0.2424,1.0,1748.4,tw-limprovement,jdrasil-b150-n1,6198,1,1.0,1747.8162,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/or_chain_136.fg.edge/run1,
12456,or_chain_138.fg.edge,networks,atmost1000,27.0,30.0,3,0.1111,1.0,320.265,tw-limprovement,jdrasil-b75t1800-n1,12456,1,1.0,319.3823,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_138.fg.edge/run1,
12334,or_chain_141.fg.edge,networks,atmost1000,29.0,35.0,6,0.2069,1.0,212.524,tw-limprovement,jdrasil-b75t1800-n1,12334,1,1.0,211.8462,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_141.fg.edge/run1,
6261,or_chain_142.fg.edge,networks,atmost1000,29.0,34.0,5,0.1724,1.0,1916.93,tw-limprovement,jdrasil-b150-n1,6261,1,1.0,1915.9725,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/or_chain_142.fg.edge/run1,
2309,or_chain_143.fg.edge,networks,atmost1000,38.0,47.0,9,0.2368,1.0,2297.45,tw-limprovement,jdrasil-b125-n1,2309,1,1.0,2296.752,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_143.fg.edge/run1,
2382,or_chain_15.fg.edge,networks,atmost1000,28.0,34.0,6,0.2143,1.0,1038.74,tw-limprovement,jdrasil-b125-n1,2382,1,1.0,1037.8314,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_15.fg.edge/run1,
12367,or_chain_150.fg.edge,networks,atmost1000,29.0,32.0,3,0.1034,1.0,1495.77,tw-limprovement,jdrasil-b75t1800-n1,12367,1,1.0,1494.8993,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_150.fg.edge/run1,
7525,or_chain_153.fg.edge,networks,atmost1000,28.0,29.0,1,0.0357,1.0,26.8491,tw-limprovement,jdrasil-b50-n1,7525,1,1.0,24.4957,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost1000/or_chain_153.fg.edge/run1,
2336,or_chain_155.fg.edge,networks,atmost1000,27.0,32.0,5,0.1852,1.0,1839.2,tw-limprovement,jdrasil-b125-n1,2336,1,1.0,1838.383,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_155.fg.edge/run1,
2347,or_chain_156.fg.edge,networks,atmost1000,36.0,45.0,9,0.25,1.0,394.203,tw-limprovement,jdrasil-b125-n1,2347,1,1.0,393.4552,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_156.fg.edge/run1,
2396,or_chain_161.fg.edge,networks,atmost1000,23.0,30.0,7,0.3043,1.0,1057.87,tw-limprovement,jdrasil-b125-n1,2396,1,1.0,1057.0132,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_161.fg.edge/run1,
14329,or_chain_17.fg.edge,networks,atmost1000,17.0,20.0,3,0.1765,1.0,374.78,tw-limprovement,tcs-b125-n1,14329,1,1.0,374.0816,cobra,,0,-w 1800 -b 125 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost1000/or_chain_17.fg.edge/run1,
2375,or_chain_172.fg.edge,networks,atmost1000,29.0,37.0,8,0.2759,1.0,800.962,tw-limprovement,jdrasil-b125-n1,2375,1,1.0,800.0604,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_172.fg.edge/run1,
2311,or_chain_18.fg.edge,networks,atmost1000,9.0,10.0,1,0.1111,1.0,14.4274,tw-limprovement,jdrasil-b125-n1,2311,1,1.0,13.7018,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_18.fg.edge/run1,
10298,or_chain_181.fg.edge,networks,atmost1000,39.0,48.0,9,0.2308,1.0,434.509,tw-limprovement,tcs-b100-n1,10298,1,1.0,433.7706,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost1000/or_chain_181.fg.edge/run1,
10256,or_chain_189.fg.edge,networks,atmost1000,31.0,38.0,7,0.2258,1.0,6763.13,tw-limprovement,tcs-b100-n1,10256,1,1.0,6762.4075,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost1000/or_chain_189.fg.edge/run1,
2447,or_chain_19.fg.edge,networks,atmost1000,49.0,60.0,11,0.2245,1.0,1297.16,tw-limprovement,jdrasil-b125-n1,2447,1,1.0,1296.289,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_19.fg.edge/run1,
6158,or_chain_191.fg.edge,networks,atmost1000,36.0,41.0,5,0.1389,1.0,3613.75,tw-limprovement,jdrasil-b150-n1,6158,1,1.0,3612.8158,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/or_chain_191.fg.edge/run1,
10229,or_chain_193.fg.edge,networks,atmost1000,41.0,44.0,3,0.0732,1.0,50.3742,tw-limprovement,tcs-b100-n1,10229,1,1.0,49.6173,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost1000/or_chain_193.fg.edge/run1,
2331,or_chain_198.fg.edge,networks,atmost1000,26.0,32.0,6,0.2308,1.0,5568.43,tw-limprovement,jdrasil-b125-n1,2331,1,1.0,5567.6108,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_198.fg.edge/run1,
10248,or_chain_199.fg.edge,networks,atmost1000,34.0,35.0,1,0.0294,1.0,5733.36,tw-limprovement,tcs-b100-n1,10248,1,1.0,5732.7775,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost1000/or_chain_199.fg.edge/run1,
14370,or_chain_208.fg.edge,networks,atmost1000,44.0,45.0,1,0.0227,1.0,1502.39,tw-limprovement,tcs-b125-n1,14370,1,1.0,1501.7406,cobra,,0,-w 1800 -b 125 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost1000/or_chain_208.fg.edge/run1,
12335,or_chain_209.fg.edge,networks,atmost1000,25.0,30.0,5,0.2,1.0,864.902,tw-limprovement,jdrasil-b75t1800-n1,12335,1,1.0,864.3081,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_209.fg.edge/run1,
2320,or_chain_211.fg.edge,networks,atmost1000,30.0,35.0,5,0.1667,1.0,4006.96,tw-limprovement,jdrasil-b125-n1,2320,1,1.0,4006.037,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_211.fg.edge/run1,
12359,or_chain_212.fg.edge,networks,atmost1000,31.0,39.0,8,0.2581,1.0,289.238,tw-limprovement,jdrasil-b75t1800-n1,12359,1,1.0,288.6947,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_212.fg.edge/run1,
2305,or_chain_213.fg.edge,networks,atmost1000,36.0,43.0,7,0.1944,1.0,6368.49,tw-limprovement,jdrasil-b125-n1,2305,1,1.0,6367.6027,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_213.fg.edge/run1,
22424,or_chain_220.fg.edge,networks,atmost1000,22.0,29.0,7,0.3182,1.0,98.2707,tw-limprovement,jdrasil-b75-n1,22424,1,1.0,97.6854,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost1000/or_chain_220.fg.edge/run1,
6191,or_chain_222.fg.edge,networks,atmost1000,57.0,67.0,10,0.1754,1.0,7195.95,tw-limprovement,jdrasil-b150-n1,6191,1,1.0,7195.3607,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/or_chain_222.fg.edge/run1,
12434,or_chain_223.fg.edge,networks,atmost1000,42.0,52.0,10,0.2381,1.0,217.393,tw-limprovement,jdrasil-b75t1800-n1,12434,1,1.0,216.5933,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_223.fg.edge/run1,
2360,or_chain_242.fg.edge,networks,atmost1000,31.0,32.0,1,0.0323,1.0,3437.08,tw-limprovement,jdrasil-b125-n1,2360,1,1.0,3436.1854,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_242.fg.edge/run1,
12381,or_chain_243.fg.edge,networks,atmost1000,43.0,50.0,7,0.1628,1.0,633.74,tw-limprovement,jdrasil-b75t1800-n1,12381,1,1.0,632.8879,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_243.fg.edge/run1,
6247,or_chain_247.fg.edge,networks,atmost1000,16.0,23.0,7,0.4375,1.0,385.826,tw-limprovement,jdrasil-b150-n1,6247,1,1.0,385.1826,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/or_chain_247.fg.edge/run1,
13395,or_chain_248.fg.edge,networks,atmost1000,24.0,26.0,2,0.0833,1.0,12.5424,tw-limprovement,tcs-b50-n1,13395,1,1.0,11.9748,cobra,,0,-w 1800 -b 50 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost1000/or_chain_248.fg.edge/run1,
10257,or_chain_249.fg.edge,networks,atmost1000,47.0,52.0,5,0.1064,1.0,442.952,tw-limprovement,tcs-b100-n1,10257,1,1.0,442.2963,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost1000/or_chain_249.fg.edge/run1,
22531,or_chain_28.fg.edge,networks,atmost1000,35.0,42.0,7,0.2,1.0,78.6837,tw-limprovement,jdrasil-b75-n1,22531,1,1.0,77.8235,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost1000/or_chain_28.fg.edge/run1,
2398,or_chain_29.fg.edge,networks,atmost1000,22.0,27.0,5,0.2273,1.0,90.6977,tw-limprovement,jdrasil-b125-n1,2398,1,1.0,89.9301,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_29.fg.edge/run1,
12309,or_chain_33.fg.edge,networks,atmost1000,40.0,47.0,7,0.175,1.0,203.389,tw-limprovement,jdrasil-b75t1800-n1,12309,1,1.0,202.6234,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_33.fg.edge/run1,
12419,or_chain_34.fg.edge,networks,atmost1000,41.0,42.0,1,0.0244,1.0,151.251,tw-limprovement,jdrasil-b75t1800-n1,12419,1,1.0,150.4526,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_34.fg.edge/run1,
2290,or_chain_36.fg.edge,networks,atmost1000,38.0,44.0,6,0.1579,1.0,1155.92,tw-limprovement,jdrasil-b125-n1,2290,1,1.0,1154.6019,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_36.fg.edge/run1,
12287,or_chain_4.fg.edge,networks,atmost1000,27.0,30.0,3,0.1111,1.0,560.718,tw-limprovement,jdrasil-b75t1800-n1,12287,1,1.0,559.9413,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_4.fg.edge/run1,
2435,or_chain_45.fg.edge,networks,atmost1000,11.0,13.0,2,0.1818,1.0,295.387,tw-limprovement,jdrasil-b125-n1,2435,1,1.0,294.4268,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_45.fg.edge/run1,
7673,or_chain_48.fg.edge,networks,atmost1000,21.0,24.0,3,0.1429,1.0,21.8834,tw-limprovement,jdrasil-b50-n1,7673,1,1.0,21.2976,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost1000/or_chain_48.fg.edge/run1,
10154,or_chain_50.fg.edge,networks,atmost1000,35.0,40.0,5,0.1429,1.0,1251.73,tw-limprovement,tcs-b100-n1,10154,1,1.0,1251.0975,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost1000/or_chain_50.fg.edge/run1,
29859,or_chain_53.fg.edge,networks,atmost1000,30.0,35.0,5,0.1667,1.0,148.091,tw-limprovement,tcs-b75-n1,29859,1,1.0,147.5168,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost1000/or_chain_53.fg.edge/run1,
2328,or_chain_62.fg.edge,networks,atmost1000,20.0,21.0,1,0.05,1.0,7035.08,tw-limprovement,jdrasil-b125-n1,2328,1,1.0,7034.1808,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_62.fg.edge/run1,
29726,or_chain_63.fg.edge,networks,atmost1000,35.0,43.0,8,0.2286,1.0,73.0339,tw-limprovement,tcs-b75-n1,29726,1,1.0,72.4351,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost1000/or_chain_63.fg.edge/run1,
12405,or_chain_66.fg.edge,networks,atmost1000,44.0,51.0,7,0.1591,1.0,92.6025,tw-limprovement,jdrasil-b75t1800-n1,12405,1,1.0,91.1904,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_66.fg.edge/run1,
29714,or_chain_68.fg.edge,networks,atmost1000,21.0,24.0,3,0.1429,1.0,230.623,tw-limprovement,tcs-b75-n1,29714,1,1.0,230.0695,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost1000/or_chain_68.fg.edge/run1,
2413,or_chain_72.fg.edge,networks,atmost1000,18.0,21.0,3,0.1667,1.0,435.409,tw-limprovement,jdrasil-b125-n1,2413,1,1.0,434.4344,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_72.fg.edge/run1,
10310,or_chain_76.fg.edge,networks,atmost1000,29.0,37.0,8,0.2759,1.0,872.892,tw-limprovement,tcs-b100-n1,10310,1,1.0,872.1068,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost1000/or_chain_76.fg.edge/run1,
10220,or_chain_78.fg.edge,networks,atmost1000,31.0,37.0,6,0.1935,1.0,2732.75,tw-limprovement,tcs-b100-n1,10220,1,1.0,2732.0618,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost1000/or_chain_78.fg.edge/run1,
2297,or_chain_80.fg.edge,networks,atmost1000,44.0,55.0,11,0.25,1.0,621.349,tw-limprovement,jdrasil-b125-n1,2297,1,1.0,620.4799,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_80.fg.edge/run1,
2454,or_chain_82.fg.edge,networks,atmost1000,31.0,35.0,4,0.129,1.0,400.683,tw-limprovement,jdrasil-b125-n1,2454,1,1.0,399.8528,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_82.fg.edge/run1,
22367,or_chain_91.fg.edge,networks,atmost1000,17.0,21.0,4,0.2353,1.0,132.316,tw-limprovement,jdrasil-b75-n1,22367,1,1.0,131.7638,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost1000/or_chain_91.fg.edge/run1,
12398,or_chain_92.fg.edge,networks,atmost1000,29.0,37.0,8,0.2759,1.0,5717.63,tw-limprovement,jdrasil-b75t1800-n1,12398,1,1.0,5716.9788,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_92.fg.edge/run1,
12425,or_chain_93.fg.edge,networks,atmost1000,21.0,25.0,4,0.1905,1.0,1379.0,tw-limprovement,jdrasil-b75t1800-n1,12425,1,1.0,1378.1892,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_93.fg.edge/run1,
22525,or_chain_94.fg.edge,networks,atmost1000,28.0,34.0,6,0.2143,1.0,76.1833,tw-limprovement,jdrasil-b75-n1,22525,1,1.0,75.2443,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost1000/or_chain_94.fg.edge/run1,
6197,or_chain_96.fg.edge,networks,atmost1000,34.0,40.0,6,0.1765,1.0,62.3308,tw-limprovement,jdrasil-b150-n1,6197,1,1.0,61.4398,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/or_chain_96.fg.edge/run1,
2401,pedigree19.edge,networks,atmost1000,23.0,25.0,2,0.087,1.0,68.8884,tw-limprovement,jdrasil-b125-n1,2401,1,1.0,68.1459,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/pedigree19.edge/run1,
2384,pedigree33.edge,networks,atmost1000,24.0,27.0,3,0.125,1.0,51.496,tw-limprovement,jdrasil-b125-n1,2384,1,1.0,50.6956,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/pedigree33.edge/run1,
2395,pedigree44.edge,networks,atmost1000,23.0,26.0,3,0.1304,1.0,280.743,tw-limprovement,jdrasil-b125-n1,2395,1,1.0,279.8566,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/pedigree44.edge/run1,
2323,pedigree50.edge,networks,atmost1000,16.0,17.0,1,0.0625,1.0,18.3663,tw-limprovement,jdrasil-b125-n1,2323,1,1.0,17.4307,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/pedigree50.edge/run1,
2207,1a6m.edge,networks,atmost200,42.0,45.0,3,0.0714,1.0,703.205,tw-limprovement,jdrasil-b125-n1,2207,1,1.0,702.4111,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/1a6m.edge/run1,
10148,1b8e.edge,networks,atmost200,41.0,46.0,5,0.122,1.0,124.281,tw-limprovement,tcs-b100-n1,10148,1,1.0,123.578,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/1b8e.edge/run1,
2245,1bkb.edge,networks,atmost200,24.0,27.0,3,0.125,1.0,18.7707,tw-limprovement,jdrasil-b125-n1,2245,1,1.0,17.9857,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/1bkb.edge/run1,
10124,1e5k.edge,networks,atmost200,52.0,60.0,8,0.1538,1.0,72.5865,tw-limprovement,tcs-b100-n1,10124,1,1.0,71.9144,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/1e5k.edge/run1,
2209,1et9.edge,networks,atmost200,42.0,48.0,6,0.1429,1.0,51.9525,tw-limprovement,jdrasil-b125-n1,2209,1,1.0,51.3221,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/1et9.edge/run1,
10094,1f5f.edge,networks,atmost200,50.0,58.0,8,0.16,1.0,76.1024,tw-limprovement,tcs-b100-n1,10094,1,1.0,75.4686,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/1f5f.edge/run1,
